lat_lon,flag_gfw,lat,lon,fishing_hours
-21.0_172.0,KOR,-21.0,172.0,1.5611
-21.0_172.0,NCL,-21.0,172.0,27.448
-21.0_173.0,CHN,-21.0,173.0,107.37947999999999
-21.0_173.0,FJI,-21.0,173.0,166.61986666666667
-21.0_173.0,NCL,-21.0,173.0,0.8725
-21.0_174.0,CHN,-21.0,174.0,233.77827999999994
-21.0_174.0,FJI,-21.0,174.0,841.6517999999998
-21.0_175.0,CHN,-21.0,175.0,174.7768799999999
-21.0_175.0,FJI,-21.0,175.0,797.7283166666665
-21.0_176.0,CHN,-21.0,176.0,126.24445000000003
-21.0_176.0,FJI,-21.0,176.0,799.4825666666666
-21.0_176.0,NZL,-21.0,176.0,1.2166
-21.0_177.0,CHN,-21.0,177.0,126.3913833333333
-21.0_177.0,FJI,-21.0,177.0,590.8988571428572
-21.0_177.0,JPN,-21.0,177.0,1.6275
-21.0_177.0,NZL,-21.0,177.0,45.185
-21.0_178.0,CHN,-21.0,178.0,304.97296666666665
-21.0_178.0,FJI,-21.0,178.0,530.7645500000002
-21.0_178.0,TWN,-21.0,178.0,1.968
-21.0_179.0,CHN,-21.0,179.0,324.1658333333332
-21.0_179.0,FJI,-21.0,179.0,1031.35085
-21.0_179.0,NZL,-21.0,179.0,19.9683
-21.0_180.0,CHN,-21.0,180.0,150.2691833333333
-21.0_180.0,FJI,-21.0,180.0,707.1443714285715
-21.0_180.0,NZL,-21.0,180.0,62.25679999999999
-21.0_181.0,CHN,-21.0,181.0,94.18785
-21.0_181.0,FJI,-21.0,181.0,136.61625714285714
-21.0_182.0,AUS,-21.0,182.0,22.499100000000002
-21.0_182.0,CHN,-21.0,182.0,57.011499999999984
-21.0_182.0,FJI,-21.0,182.0,298.86145000000005
-21.0_182.0,NZL,-21.0,182.0,11.595999999999998
-21.0_183.0,AUS,-21.0,183.0,24.6089
-21.0_183.0,CHN,-21.0,183.0,14.812633333333332
-21.0_183.0,FJI,-21.0,183.0,218.6563
-21.0_183.0,NZL,-21.0,183.0,17.7548
-21.0_183.0,TWN,-21.0,183.0,608.5879500000002
-21.0_184.0,AUS,-21.0,184.0,194.08833333333322
-21.0_184.0,FJI,-21.0,184.0,210.04354999999998
-21.0_184.0,MYS,-21.0,184.0,2.1576000000000004
-21.0_184.0,NZL,-21.0,184.0,6.128
-21.0_184.0,TWN,-21.0,184.0,1487.4965749999994
-21.0_185.0,AUS,-21.0,185.0,79.02196666666664
-21.0_185.0,FJI,-21.0,185.0,90.30516666666666
-21.0_185.0,MYS,-21.0,185.0,4.6899999999999995
-21.0_185.0,TWN,-21.0,185.0,82.56001428571429
-21.0_186.0,AUS,-21.0,186.0,184.60743333333332
-21.0_186.0,FJI,-21.0,186.0,683.8580000000001
-21.0_186.0,TWN,-21.0,186.0,812.7042000000008
-21.0_187.0,AUS,-21.0,187.0,20.757149999999996
-21.0_187.0,FJI,-21.0,187.0,590.3678333333334
-21.0_187.0,TWN,-21.0,187.0,711.5309200000004
-21.0_188.0,AUS,-21.0,188.0,8.618200000000002
-21.0_188.0,COK,-21.0,188.0,4.195
-21.0_188.0,FJI,-21.0,188.0,137.50585
-21.0_188.0,TWN,-21.0,188.0,328.80625
-21.0_188.0,USA,-21.0,188.0,11.6135
-21.0_188.0,VUT,-21.0,188.0,43.82252
-21.0_189.0,COK,-21.0,189.0,42.47153333333333
-21.0_189.0,FJI,-21.0,189.0,123.713
-21.0_189.0,KIR,-21.0,189.0,221.15189999999996
-21.0_189.0,TWN,-21.0,189.0,7.3927
-21.0_189.0,USA,-21.0,189.0,44.72430000000001
-21.0_189.0,VUT,-21.0,189.0,228.78052000000008
-21.0_190.0,COK,-21.0,190.0,142.19946666666667
-21.0_190.0,FJI,-21.0,190.0,49.634899999999995
-21.0_190.0,KIR,-21.0,190.0,68.11219999999999
-21.0_190.0,TWN,-21.0,190.0,7.0945
-21.0_190.0,USA,-21.0,190.0,87.43809999999999
-21.0_190.0,VUT,-21.0,190.0,116.6063
-21.0_191.0,CHN,-21.0,191.0,3.8196
-21.0_191.0,COK,-21.0,191.0,22.519100000000005
-21.0_191.0,FJI,-21.0,191.0,46.50685000000001
-21.0_191.0,USA,-21.0,191.0,49.7259
-21.0_191.0,VUT,-21.0,191.0,104.85745
-21.0_192.0,COK,-21.0,192.0,33.8508
-21.0_192.0,TWN,-21.0,192.0,26.791800000000006
-21.0_192.0,VUT,-21.0,192.0,70.45190000000001
-21.0_193.0,ESP,-21.0,193.0,8.887799999999999
-21.0_193.0,TWN,-21.0,193.0,39.07135
-21.0_193.0,VUT,-21.0,193.0,3.8748
-21.0_194.0,COK,-21.0,194.0,0.758
-21.0_194.0,TWN,-21.0,194.0,129.06477999999998
-21.0_194.0,VUT,-21.0,194.0,3.3417999999999997
-21.0_195.0,CHN,-21.0,195.0,11.1794
-21.0_195.0,TWN,-21.0,195.0,69.15352499999999
-21.0_196.0,CHN,-21.0,196.0,33.866800000000005
-21.0_196.0,TWN,-21.0,196.0,7.9037
-21.0_197.0,CHN,-21.0,197.0,59.81745
-21.0_198.0,CHN,-21.0,198.0,24.982566666666667
-21.0_198.0,TWN,-21.0,198.0,2.7072000000000003
-21.0_199.0,CHN,-21.0,199.0,2.0299
-21.0_199.0,TWN,-21.0,199.0,1.1182
-21.0_2.0,ESP,-21.0,2.0,138.4076777777778
-21.0_2.0,JPN,-21.0,2.0,434.4975666666667
-21.0_2.0,KOR,-21.0,2.0,64.103
-21.0_2.0,PRT,-21.0,2.0,70.9427
-21.0_2.0,SEN,-21.0,2.0,141.2256
-21.0_2.0,TWN,-21.0,2.0,17.066599999999998
-21.0_200.0,CHN,-21.0,200.0,30.091250000000002
-21.0_200.0,ESP,-21.0,200.0,6.4629
-21.0_201.0,CHN,-21.0,201.0,54.18200000000001
-21.0_202.0,CHN,-21.0,202.0,270.1555
-21.0_203.0,CHN,-21.0,203.0,254.5266999999999
-21.0_204.0,CHN,-21.0,204.0,3.6286
-21.0_206.0,PYF,-21.0,206.0,12.536399999999999
-21.0_207.0,PYF,-21.0,207.0,48.714050000000015
-21.0_208.0,BEL,-21.0,208.0,3.4673999999999996
-21.0_208.0,PYF,-21.0,208.0,36.6951
-21.0_209.0,PYF,-21.0,209.0,66.24978
-21.0_210.0,PYF,-21.0,210.0,10.642666666666669
-21.0_211.0,PYF,-21.0,211.0,30.107
-21.0_212.0,PYF,-21.0,212.0,26.668175
-21.0_213.0,PYF,-21.0,213.0,110.13241666666669
-21.0_214.0,PYF,-21.0,214.0,148.80635999999998
-21.0_215.0,PYF,-21.0,215.0,47.73317500000001
-21.0_216.0,PYF,-21.0,216.0,62.496359999999996
-21.0_217.0,PYF,-21.0,217.0,51.459320000000005
-21.0_218.0,PYF,-21.0,218.0,40.478750000000005
-21.0_219.0,PYF,-21.0,219.0,95.76995000000001
-21.0_220.0,PYF,-21.0,220.0,0.6469
-21.0_228.0,CHN,-21.0,228.0,4.93964
-21.0_228.0,TWN,-21.0,228.0,21.05825
-21.0_229.0,CHN,-21.0,229.0,2.8365500000000003
-21.0_229.0,TWN,-21.0,229.0,6.2322999999999995
-21.0_230.0,CHN,-21.0,230.0,14.382388888888888
-21.0_230.0,TWN,-21.0,230.0,21.307179999999995
-21.0_231.0,CHN,-21.0,231.0,138.5500444444444
-21.0_231.0,TWN,-21.0,231.0,62.43184285714285
-21.0_231.0,VUT,-21.0,231.0,3.3706
-21.0_232.0,CHN,-21.0,232.0,160.73947777777778
-21.0_232.0,TWN,-21.0,232.0,28.62687142857143
-21.0_232.0,VUT,-21.0,232.0,15.0742
-21.0_233.0,CHN,-21.0,233.0,279.62738888888896
-21.0_233.0,TWN,-21.0,233.0,28.23815
-21.0_234.0,CHN,-21.0,234.0,317.7229777777779
-21.0_234.0,TWN,-21.0,234.0,22.503871428571426
-21.0_234.0,VUT,-21.0,234.0,6.772433333333333
-21.0_235.0,CHN,-21.0,235.0,284.43024444444444
-21.0_235.0,TWN,-21.0,235.0,44.260419999999996
-21.0_235.0,VUT,-21.0,235.0,16.647366666666667
-21.0_236.0,CHN,-21.0,236.0,354.44567777777786
-21.0_236.0,ESP,-21.0,236.0,1.0076
-21.0_236.0,TWN,-21.0,236.0,56.07706
-21.0_236.0,VUT,-21.0,236.0,61.765100000000004
-21.0_237.0,CHN,-21.0,237.0,456.0102555555556
-21.0_237.0,ESP,-21.0,237.0,24.129100000000008
-21.0_237.0,TWN,-21.0,237.0,15.563975000000001
-21.0_237.0,VUT,-21.0,237.0,37.515950000000004
-21.0_238.0,CHN,-21.0,238.0,411.12694444444446
-21.0_238.0,ESP,-21.0,238.0,74.04570000000001
-21.0_238.0,TWN,-21.0,238.0,48.957499999999996
-21.0_238.0,VUT,-21.0,238.0,17.67624
-21.0_239.0,CHN,-21.0,239.0,436.22287777777774
-21.0_239.0,ESP,-21.0,239.0,211.12129999999988
-21.0_239.0,TWN,-21.0,239.0,29.8542
-21.0_239.0,VUT,-21.0,239.0,22.935519999999993
-21.0_240.0,CHN,-21.0,240.0,472.48232222222225
-21.0_240.0,ESP,-21.0,240.0,82.73690000000002
-21.0_240.0,JPN,-21.0,240.0,8.2973
-21.0_240.0,TWN,-21.0,240.0,12.81645
-21.0_240.0,VUT,-21.0,240.0,14.92446666666667
-21.0_241.0,CHN,-21.0,241.0,544.4325777777779
-21.0_241.0,ESP,-21.0,241.0,14.504599999999998
-21.0_241.0,JPN,-21.0,241.0,31.32235
-21.0_241.0,PRT,-21.0,241.0,45.73260000000001
-21.0_241.0,TWN,-21.0,241.0,8.694749999999999
-21.0_241.0,VUT,-21.0,241.0,22.333299999999998
-21.0_242.0,CHN,-21.0,242.0,441.022588888889
-21.0_242.0,ESP,-21.0,242.0,4.1697500000000005
-21.0_242.0,PRT,-21.0,242.0,214.45230000000004
-21.0_242.0,TWN,-21.0,242.0,20.456324999999996
-21.0_242.0,VUT,-21.0,242.0,8.464133333333331
-21.0_243.0,CHN,-21.0,243.0,344.35942222222224
-21.0_243.0,ESP,-21.0,243.0,6.72905
-21.0_243.0,JPN,-21.0,243.0,16.671300000000002
-21.0_243.0,TWN,-21.0,243.0,47.50235
-21.0_243.0,VUT,-21.0,243.0,11.552833333333334
-21.0_244.0,CHN,-21.0,244.0,331.8733000000001
-21.0_244.0,ESP,-21.0,244.0,28.33585
-21.0_244.0,VUT,-21.0,244.0,14.667950000000001
-21.0_245.0,CHN,-21.0,245.0,247.05811250000005
-21.0_245.0,ESP,-21.0,245.0,65.8315
-21.0_245.0,VUT,-21.0,245.0,16.4377
-21.0_246.0,CHN,-21.0,246.0,375.86473749999993
-21.0_246.0,ESP,-21.0,246.0,33.53556666666667
-21.0_246.0,TWN,-21.0,246.0,12.8529
-21.0_246.0,VUT,-21.0,246.0,7.567500000000001
-21.0_247.0,CHN,-21.0,247.0,329.8517875
-21.0_247.0,ESP,-21.0,247.0,22.012124999999997
-21.0_247.0,TWN,-21.0,247.0,6.713599999999999
-21.0_247.0,VUT,-21.0,247.0,28.1212
-21.0_248.0,CHN,-21.0,248.0,298.96936250000005
-21.0_248.0,ESP,-21.0,248.0,54.1502
-21.0_248.0,VUT,-21.0,248.0,16.12325
-21.0_249.0,CHN,-21.0,249.0,258.459175
-21.0_249.0,ESP,-21.0,249.0,63.37257142857142
-21.0_249.0,PRT,-21.0,249.0,25.456300000000006
-21.0_249.0,VUT,-21.0,249.0,30.558000000000003
-21.0_250.0,CHN,-21.0,250.0,275.9700875
-21.0_250.0,ECU,-21.0,250.0,4.3913
-21.0_250.0,ESP,-21.0,250.0,45.11497142857143
-21.0_250.0,PRT,-21.0,250.0,6.1198999999999995
-21.0_250.0,VUT,-21.0,250.0,5.7338000000000005
-21.0_251.0,CHN,-21.0,251.0,152.5560875
-21.0_251.0,ECU,-21.0,251.0,13.7252
-21.0_251.0,ESP,-21.0,251.0,28.055416666666662
-21.0_251.0,JPN,-21.0,251.0,6.4981
-21.0_251.0,VUT,-21.0,251.0,3.3755999999999995
-21.0_252.0,CHN,-21.0,252.0,129.34990000000002
-21.0_252.0,ESP,-21.0,252.0,23.60683333333333
-21.0_252.0,JPN,-21.0,252.0,24.066699999999997
-21.0_252.0,PAN,-21.0,252.0,12.436900000000003
-21.0_252.0,VUT,-21.0,252.0,15.386
-21.0_253.0,CHN,-21.0,253.0,140.64315
-21.0_253.0,ECU,-21.0,253.0,6.168699999999999
-21.0_253.0,ESP,-21.0,253.0,21.522171428571426
-21.0_253.0,PRT,-21.0,253.0,6.7916
-21.0_253.0,VUT,-21.0,253.0,10.8247
-21.0_254.0,CHN,-21.0,254.0,237.81009999999992
-21.0_254.0,ESP,-21.0,254.0,11.254783333333334
-21.0_254.0,PRT,-21.0,254.0,19.067500000000003
-21.0_254.0,VUT,-21.0,254.0,1.0147
-21.0_255.0,CHN,-21.0,255.0,188.3091142857143
-21.0_255.0,ESP,-21.0,255.0,72.99474999999998
-21.0_255.0,PAN,-21.0,255.0,1.6588
-21.0_255.0,PRT,-21.0,255.0,51.10835
-21.0_256.0,CHN,-21.0,256.0,267.66209999999995
-21.0_256.0,ESP,-21.0,256.0,18.505360000000003
-21.0_256.0,PAN,-21.0,256.0,42.876999999999995
-21.0_256.0,PRT,-21.0,256.0,2.1626
-21.0_257.0,CHN,-21.0,257.0,198.3090714285714
-21.0_257.0,ESP,-21.0,257.0,47.199525000000015
-21.0_257.0,PRT,-21.0,257.0,5.2114
-21.0_257.0,VUT,-21.0,257.0,6.3091
-21.0_258.0,CHN,-21.0,258.0,175.89184285714282
-21.0_258.0,ESP,-21.0,258.0,59.90395
-21.0_258.0,FJI,-21.0,258.0,7.952600000000001
-21.0_258.0,PRT,-21.0,258.0,30.9395
-21.0_258.0,VUT,-21.0,258.0,2.7347
-21.0_259.0,CHN,-21.0,259.0,195.51221666666666
-21.0_259.0,ESP,-21.0,259.0,30.665400000000005
-21.0_259.0,PAN,-21.0,259.0,11.265600000000003
-21.0_259.0,PRT,-21.0,259.0,33.6616
-21.0_259.0,VUT,-21.0,259.0,28.039299999999997
-21.0_260.0,CHN,-21.0,260.0,139.37755714285714
-21.0_260.0,ESP,-21.0,260.0,21.756066666666666
-21.0_260.0,PAN,-21.0,260.0,9.766399999999999
-21.0_260.0,VUT,-21.0,260.0,12.619699999999998
-21.0_261.0,CHN,-21.0,261.0,109.7508714285714
-21.0_261.0,ECU,-21.0,261.0,6.8339
-21.0_261.0,ESP,-21.0,261.0,127.05770000000007
-21.0_261.0,FJI,-21.0,261.0,17.7229
-21.0_261.0,VUT,-21.0,261.0,10.8192
-21.0_262.0,CHN,-21.0,262.0,165.0088333333333
-21.0_262.0,ECU,-21.0,262.0,38.25339999999999
-21.0_262.0,ESP,-21.0,262.0,78.35286666666669
-21.0_262.0,FJI,-21.0,262.0,35.5328
-21.0_262.0,PAN,-21.0,262.0,41.220600000000005
-21.0_262.0,PRT,-21.0,262.0,48.872350000000004
-21.0_262.0,TWN,-21.0,262.0,4.3912
-21.0_262.0,VUT,-21.0,262.0,18.780600000000003
-21.0_263.0,CHN,-21.0,263.0,151.39827999999994
-21.0_263.0,ECU,-21.0,263.0,64.3179
-21.0_263.0,ESP,-21.0,263.0,68.01832222222224
-21.0_263.0,FJI,-21.0,263.0,100.98244999999997
-21.0_263.0,PAN,-21.0,263.0,11.9405
-21.0_263.0,TWN,-21.0,263.0,14.4975
-21.0_263.0,VUT,-21.0,263.0,273.27950000000004
-21.0_264.0,CHN,-21.0,264.0,227.83733999999998
-21.0_264.0,ECU,-21.0,264.0,14.818100000000001
-21.0_264.0,ESP,-21.0,264.0,191.91536250000001
-21.0_264.0,FJI,-21.0,264.0,54.24860000000002
-21.0_264.0,PAN,-21.0,264.0,118.3284
-21.0_264.0,TWN,-21.0,264.0,68.05830000000002
-21.0_264.0,VUT,-21.0,264.0,19.172899999999995
-21.0_265.0,CHN,-21.0,265.0,215.741625
-21.0_265.0,ECU,-21.0,265.0,43.75150000000001
-21.0_265.0,ESP,-21.0,265.0,242.39224444444457
-21.0_265.0,FJI,-21.0,265.0,229.96234999999993
-21.0_265.0,PAN,-21.0,265.0,178.4134333333334
-21.0_265.0,PRT,-21.0,265.0,19.703
-21.0_265.0,TWN,-21.0,265.0,366.66450000000015
-21.0_265.0,VUT,-21.0,265.0,194.5882999999999
-21.0_266.0,CHN,-21.0,266.0,441.4945999999998
-21.0_266.0,ECU,-21.0,266.0,25.876199999999997
-21.0_266.0,ESP,-21.0,266.0,75.85011250000005
-21.0_266.0,FJI,-21.0,266.0,22.942966666666667
-21.0_266.0,PAN,-21.0,266.0,143.81720000000004
-21.0_266.0,TWN,-21.0,266.0,520.4039999999998
-21.0_266.0,VUT,-21.0,266.0,126.11130000000001
-21.0_267.0,CHN,-21.0,267.0,520.8225999999999
-21.0_267.0,ECU,-21.0,267.0,313.04170000000005
-21.0_267.0,ESP,-21.0,267.0,77.83994444444446
-21.0_267.0,FJI,-21.0,267.0,69.08039999999998
-21.0_267.0,JPN,-21.0,267.0,3.5404
-21.0_267.0,PAN,-21.0,267.0,205.57329999999996
-21.0_267.0,PRT,-21.0,267.0,65.77910000000003
-21.0_267.0,TWN,-21.0,267.0,318.3627
-21.0_267.0,VUT,-21.0,267.0,21.5652
-21.0_268.0,CHN,-21.0,268.0,232.456475
-21.0_268.0,ECU,-21.0,268.0,0.1582
-21.0_268.0,ESP,-21.0,268.0,144.2765222222222
-21.0_268.0,FJI,-21.0,268.0,270.19373333333334
-21.0_268.0,PAN,-21.0,268.0,145.93359999999996
-21.0_268.0,PRT,-21.0,268.0,18.708733333333335
-21.0_268.0,TWN,-21.0,268.0,68.8702
-21.0_268.0,VUT,-21.0,268.0,130.19989999999993
-21.0_269.0,CHN,-21.0,269.0,215.2198666666667
-21.0_269.0,ECU,-21.0,269.0,21.925000000000004
-21.0_269.0,ESP,-21.0,269.0,133.8392444444444
-21.0_269.0,FJI,-21.0,269.0,54.78203333333334
-21.0_269.0,PAN,-21.0,269.0,50.33600000000001
-21.0_269.0,PRT,-21.0,269.0,162.52445
-21.0_269.0,VUT,-21.0,269.0,147.70185000000004
-21.0_270.0,CHN,-21.0,270.0,45.31580000000001
-21.0_270.0,ECU,-21.0,270.0,7.91775
-21.0_270.0,ESP,-21.0,270.0,199.1620888888889
-21.0_270.0,FJI,-21.0,270.0,62.77470000000002
-21.0_270.0,PAN,-21.0,270.0,23.378950000000003
-21.0_270.0,PRT,-21.0,270.0,17.47965
-21.0_271.0,CHN,-21.0,271.0,44.1116
-21.0_271.0,ECU,-21.0,271.0,62.59334999999999
-21.0_271.0,ESP,-21.0,271.0,367.4252777777779
-21.0_271.0,FJI,-21.0,271.0,81.36855
-21.0_271.0,JPN,-21.0,271.0,11.6541
-21.0_271.0,PAN,-21.0,271.0,77.763575
-21.0_272.0,ECU,-21.0,272.0,34.225350000000006
-21.0_272.0,ESP,-21.0,272.0,312.1288444444445
-21.0_272.0,JPN,-21.0,272.0,78.18809999999993
-21.0_272.0,PAN,-21.0,272.0,163.48196666666675
-21.0_273.0,ECU,-21.0,273.0,28.445900000000005
-21.0_273.0,ESP,-21.0,273.0,415.47366666666653
-21.0_273.0,JPN,-21.0,273.0,80.77001666666665
-21.0_273.0,PAN,-21.0,273.0,137.66769999999994
-21.0_273.0,PRT,-21.0,273.0,2.61945
-21.0_274.0,ECU,-21.0,274.0,26.19085
-21.0_274.0,ESP,-21.0,274.0,831.3369222222223
-21.0_274.0,JPN,-21.0,274.0,106.30010000000001
-21.0_274.0,PAN,-21.0,274.0,61.268950000000004
-21.0_274.0,PRT,-21.0,274.0,300.8230999999997
-21.0_275.0,ECU,-21.0,275.0,10.7917
-21.0_275.0,ESP,-21.0,275.0,389.74943333333323
-21.0_275.0,JPN,-21.0,275.0,263.89681666666667
-21.0_275.0,PAN,-21.0,275.0,128.22146666666671
-21.0_275.0,PRT,-21.0,275.0,516.8134999999999
-21.0_276.0,ECU,-21.0,276.0,26.508799999999997
-21.0_276.0,ESP,-21.0,276.0,395.8268666666668
-21.0_276.0,JPN,-21.0,276.0,91.68675714285713
-21.0_276.0,PAN,-21.0,276.0,116.69135
-21.0_276.0,PRT,-21.0,276.0,50.918499999999995
-21.0_277.0,ECU,-21.0,277.0,28.683500000000002
-21.0_277.0,ESP,-21.0,277.0,377.50882222222236
-21.0_277.0,JPN,-21.0,277.0,66.3621
-21.0_277.0,PAN,-21.0,277.0,0.7336
-21.0_277.0,PRT,-21.0,277.0,185.06789999999998
-21.0_278.0,CHN,-21.0,278.0,5.9557
-21.0_278.0,ECU,-21.0,278.0,5.1556
-21.0_278.0,ESP,-21.0,278.0,334.0212666666666
-21.0_278.0,FJI,-21.0,278.0,38.784000000000006
-21.0_278.0,JPN,-21.0,278.0,206.56948000000006
-21.0_278.0,PAN,-21.0,278.0,28.148
-21.0_278.0,PRT,-21.0,278.0,99.7147
-21.0_279.0,CHN,-21.0,279.0,146.9909
-21.0_279.0,ECU,-21.0,279.0,19.316300000000002
-21.0_279.0,ESP,-21.0,279.0,354.54444444444437
-21.0_279.0,FJI,-21.0,279.0,6.969100000000001
-21.0_279.0,JPN,-21.0,279.0,56.193016666666686
-21.0_279.0,PAN,-21.0,279.0,40.7723
-21.0_280.0,CHN,-21.0,280.0,77.9028
-21.0_280.0,ECU,-21.0,280.0,174.1589
-21.0_280.0,ESP,-21.0,280.0,253.99416250000007
-21.0_280.0,JPN,-21.0,280.0,69.69770000000003
-21.0_280.0,PAN,-21.0,280.0,10.4621
-21.0_281.0,CHN,-21.0,281.0,16.0193
-21.0_281.0,ECU,-21.0,281.0,4.9613
-21.0_281.0,ESP,-21.0,281.0,134.39516666666665
-21.0_281.0,JPN,-21.0,281.0,12.787400000000002
-21.0_281.0,PAN,-21.0,281.0,100.53419999999997
-21.0_282.0,CHN,-21.0,282.0,82.52487500000001
-21.0_282.0,ESP,-21.0,282.0,198.9245125
-21.0_282.0,VUT,-21.0,282.0,6.9922
-21.0_283.0,CHN,-21.0,283.0,406.76469999999995
-21.0_283.0,ESP,-21.0,283.0,136.97142857142856
-21.0_283.0,VUT,-21.0,283.0,57.5135
-21.0_284.0,ESP,-21.0,284.0,165.94807999999995
-21.0_285.0,CHN,-21.0,285.0,44.644299999999994
-21.0_285.0,ESP,-21.0,285.0,136.53942500000005
-21.0_286.0,CHN,-21.0,286.0,9.812800000000001
-21.0_286.0,ESP,-21.0,286.0,40.557
-21.0_3.0,CHN,-21.0,3.0,2.1105
-21.0_3.0,ESP,-21.0,3.0,121.18914444444444
-21.0_3.0,JPN,-21.0,3.0,568.1717555555555
-21.0_3.0,PRT,-21.0,3.0,50.31079999999997
-21.0_3.0,SEN,-21.0,3.0,106.64399999999999
-21.0_3.0,TWN,-21.0,3.0,30.775949999999998
-21.0_319.0,BRA,-21.0,319.0,12.5638
-21.0_320.0,BRA,-21.0,320.0,244.3063
-21.0_320.0,KNA,-21.0,320.0,48.15323333333333
-21.0_321.0,BRA,-21.0,321.0,16.070050000000002
-21.0_321.0,KNA,-21.0,321.0,18.188433333333336
-21.0_322.0,BRA,-21.0,322.0,10.333233333333334
-21.0_322.0,CHN,-21.0,322.0,24.5141
-21.0_322.0,JPN,-21.0,322.0,18.8174
-21.0_322.0,KNA,-21.0,322.0,12.799449999999998
-21.0_323.0,BRA,-21.0,323.0,9.4745
-21.0_323.0,CHN,-21.0,323.0,36.7177
-21.0_323.0,JPN,-21.0,323.0,17.6017
-21.0_323.0,KNA,-21.0,323.0,8.2923
-21.0_323.0,TWN,-21.0,323.0,24.64786666666667
-21.0_324.0,BRA,-21.0,324.0,101.29160000000003
-21.0_324.0,CHN,-21.0,324.0,18.395266666666664
-21.0_324.0,ESP,-21.0,324.0,32.0441
-21.0_324.0,KNA,-21.0,324.0,4.4718333333333335
-21.0_324.0,TWN,-21.0,324.0,239.20184
-21.0_325.0,BRA,-21.0,325.0,248.56749999999994
-21.0_325.0,CHN,-21.0,325.0,217.7118
-21.0_325.0,ESP,-21.0,325.0,16.279366666666665
-21.0_325.0,KNA,-21.0,325.0,8.4556
-21.0_325.0,TWN,-21.0,325.0,177.79824000000022
-21.0_325.0,VCT,-21.0,325.0,0.5011
-21.0_326.0,BRA,-21.0,326.0,204.33954999999992
-21.0_326.0,CHN,-21.0,326.0,191.46710000000002
-21.0_326.0,ESP,-21.0,326.0,8.23346
-21.0_326.0,TWN,-21.0,326.0,86.37202500000001
-21.0_326.0,VCT,-21.0,326.0,11.633
-21.0_327.0,BRA,-21.0,327.0,82.97469999999997
-21.0_327.0,CHN,-21.0,327.0,24.669449999999998
-21.0_327.0,ESP,-21.0,327.0,29.381466666666668
-21.0_327.0,TWN,-21.0,327.0,82.758425
-21.0_328.0,BRA,-21.0,328.0,118.96186666666665
-21.0_328.0,CHN,-21.0,328.0,12.311200000000001
-21.0_328.0,KNA,-21.0,328.0,29.695950000000003
-21.0_329.0,BRA,-21.0,329.0,83.79995
-21.0_329.0,CHN,-21.0,329.0,24.3574
-21.0_329.0,KNA,-21.0,329.0,16.370299999999997
-21.0_330.0,BRA,-21.0,330.0,193.68905
-21.0_330.0,KNA,-21.0,330.0,25.492233333333335
-21.0_331.0,BRA,-21.0,331.0,73.67860000000002
-21.0_331.0,ESP,-21.0,331.0,0.1172
-21.0_331.0,KNA,-21.0,331.0,97.2643666666667
-21.0_332.0,BRA,-21.0,332.0,54.568149999999996
-21.0_332.0,KNA,-21.0,332.0,110.93839999999999
-21.0_333.0,BRA,-21.0,333.0,108.95589999999999
-21.0_334.0,BRA,-21.0,334.0,5.2968
-21.0_335.0,ESP,-21.0,335.0,204.52805000000006
-21.0_335.0,GBR,-21.0,335.0,4.1419
-21.0_335.0,PRT,-21.0,335.0,43.12389999999999
-21.0_335.0,TWN,-21.0,335.0,219.8559125
-21.0_336.0,ESP,-21.0,336.0,155.00678888888882
-21.0_336.0,PRT,-21.0,336.0,112.21500000000002
-21.0_336.0,TWN,-21.0,336.0,131.87640000000002
-21.0_337.0,ESP,-21.0,337.0,342.4605125
-21.0_337.0,PRT,-21.0,337.0,45.81486666666666
-21.0_337.0,TWN,-21.0,337.0,110.50198
-21.0_338.0,ESP,-21.0,338.0,243.5918222222221
-21.0_338.0,PRT,-21.0,338.0,40.67402500000001
-21.0_338.0,TWN,-21.0,338.0,60.765699999999995
-21.0_339.0,ESP,-21.0,339.0,166.82786666666667
-21.0_339.0,PRT,-21.0,339.0,114.43893999999997
-21.0_339.0,TWN,-21.0,339.0,83.22323999999999
-21.0_340.0,ESP,-21.0,340.0,67.5409
-21.0_340.0,PRT,-21.0,340.0,35.22858
-21.0_340.0,TWN,-21.0,340.0,85.57369999999999
-21.0_341.0,ESP,-21.0,341.0,71.21334444444443
-21.0_341.0,PRT,-21.0,341.0,18.512599999999996
-21.0_341.0,TWN,-21.0,341.0,41.2045
-21.0_341.0,VUT,-21.0,341.0,13.445199999999998
-21.0_342.0,ESP,-21.0,342.0,80.27880000000002
-21.0_342.0,PRT,-21.0,342.0,65.196
-21.0_342.0,TWN,-21.0,342.0,19.843000000000004
-21.0_342.0,VUT,-21.0,342.0,160.62650000000014
-21.0_343.0,ESP,-21.0,343.0,108.6425285714286
-21.0_343.0,PRT,-21.0,343.0,14.777499999999998
-21.0_343.0,TWN,-21.0,343.0,75.90207500000002
-21.0_343.0,VUT,-21.0,343.0,31.610599999999998
-21.0_344.0,ESP,-21.0,344.0,62.9207375
-21.0_344.0,TWN,-21.0,344.0,27.573866666666664
-21.0_345.0,ESP,-21.0,345.0,130.0041625
-21.0_345.0,PRT,-21.0,345.0,20.0275
-21.0_346.0,ESP,-21.0,346.0,103.86739999999995
-21.0_346.0,PRT,-21.0,346.0,66.202
-21.0_347.0,ESP,-21.0,347.0,151.80036
